Timestamp;SessionID;DeviceID;Event;PointerID;PointerType;PointerHeight;PointerWidth;PointerPressure;IsPrimary;Key;Element;elementsFromPointName;elementsFromPointID;LastElementWithName;LastElementWithIdentity;Screen-x;Screen-y;SectionID;SessionDuration;Email;Framecount
2023-8-15 10:26:24.533;47;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;logging_started;null;null;null;null;null;null;null;null;null;null;null;null;null;null;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=d7lspfmdcsr4m4gjsu0j7p9od0;0.116;anonymous;NA
2023-8-15 10:26:24.533;47;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseover;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefinedp < div < div < form < div < div < div < div < div < div < div < body < html;undefined <  <  <  <  < targetDivForm <  <  <  <  <  < example < ;div;targetDivForm;1696;248;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=d7lspfmdcsr4m4gjsu0j7p9od0;0.116;anonymous;NA
2023-8-15 10:26:28.467;47;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseout;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefinedp < div < div < form < div < div < div < div < div < div < div < body < html;undefined <  <  <  <  < targetDivForm <  <  <  <  <  < example < ;div;targetDivForm;1679;207;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=d7lspfmdcsr4m4gjsu0j7p9od0;4.05;anonymous;NA
2023-8-15 10:26:28.468;47;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseover;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefinedp < div < div < form < div < div < div < div < div < div < div < body < html;undefined <  <  <  <  < targetDivForm <  <  <  <  <  < example < ;div;targetDivForm;1679;207;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=d7lspfmdcsr4m4gjsu0j7p9od0;4.051;anonymous;NA
2023-8-15 10:26:28.474;47;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseout;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefineddiv < div < div < div < div < div < body < html;undefinedtargetDivForm <  <  <  <  <  < example < ;div;targetDivForm;1658;149;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=d7lspfmdcsr4m4gjsu0j7p9od0;4.057;anonymous;NA
2023-8-15 10:26:28.474;47;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseover;undefined;undefined;undefined;undefined;undefined;undefined;null;targetDivForm;undefineddiv < div < div < div < div < div < body < html;undefinedtargetDivForm <  <  <  <  <  < example < ;div;targetDivForm;1658;149;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=d7lspfmdcsr4m4gjsu0j7p9od0;4.057;anonymous;NA
2023-8-15 10:26:28.483;47;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseout;undefined;undefined;undefined;undefined;undefined;undefined;null;targetDivForm;undefineddiv < div < div < div < div < body < html;undefined <  <  <  <  < example < ;body;example;1631;78;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=d7lspfmdcsr4m4gjsu0j7p9od0;4.066;anonymous;NA
2023-8-15 10:26:28.483;47;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseover;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefineddiv < div < div < div < div < body < html;undefined <  <  <  <  < example < ;body;example;1631;78;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=d7lspfmdcsr4m4gjsu0j7p9od0;4.066;anonymous;NA
2023-8-15 10:26:28.490;47;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseout;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefined;undefined;;;1588;-8;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=d7lspfmdcsr4m4gjsu0j7p9od0;4.073;anonymous;NA
2023-8-15 10:26:28.988;47;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseover;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefineddiv < div < div < body < html;undefined <  <  < example < ;body;example;1061;10;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=d7lspfmdcsr4m4gjsu0j7p9od0;4.571;anonymous;NA
2023-8-15 10:26:29.21;47;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseout;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefineddiv < div < div < div < body < html;undefined <  <  <  < example < ;body;example;1324;81;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=d7lspfmdcsr4m4gjsu0j7p9od0;4.604;anonymous;NA
2023-8-15 10:26:29.21;47;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseover;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefineddiv < div < div < div < body < html;undefined <  <  <  < example < ;body;example;1324;81;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=d7lspfmdcsr4m4gjsu0j7p9od0;4.604;anonymous;NA
2023-8-15 10:26:29.38;47;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseout;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefineddiv < div < div < body < html;undefined <  <  < example < ;body;example;1436;118;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=d7lspfmdcsr4m4gjsu0j7p9od0;4.621;anonymous;NA
2023-8-15 10:26:29.38;47;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseover;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefineddiv < div < div < body < html;undefined <  <  < example < ;body;example;1436;118;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=d7lspfmdcsr4m4gjsu0j7p9od0;4.621;anonymous;NA
2023-8-15 10:26:29.46;47;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseout;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefineddiv < div < div < div < div < div < body < html;undefinedtargetDivForm <  <  <  <  <  < example < ;div;targetDivForm;1478;136;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=d7lspfmdcsr4m4gjsu0j7p9od0;4.629;anonymous;NA
2023-8-15 10:26:29.46;47;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseover;undefined;undefined;undefined;undefined;undefined;undefined;null;targetDivForm;undefineddiv < div < div < div < div < div < body < html;undefinedtargetDivForm <  <  <  <  <  < example < ;div;targetDivForm;1478;136;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=d7lspfmdcsr4m4gjsu0j7p9od0;4.629;anonymous;NA
2023-8-15 10:26:29.71;47;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseout;undefined;undefined;undefined;undefined;undefined;undefined;null;targetDivForm;undefineddiv < div < div < div < div < div < div < body < html;undefined < targetDivForm <  <  <  <  <  < example < ;div;targetDivForm;1534;162;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=d7lspfmdcsr4m4gjsu0j7p9od0;4.654;anonymous;NA
