Timestamp;SessionID;DeviceID;Event;PointerID;PointerType;PointerHeight;PointerWidth;PointerPressure;IsPrimary;Key;Element;elementsFromPointName;elementsFromPointID;LastElementWithName;LastElementWithIdentity;Screen-x;Screen-y;SectionID;SessionDuration;Email;Framecount
2023-8-15 12:37:7.209;6;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;logging_started;null;null;null;null;null;null;null;null;null;null;null;null;null;null;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=5guf6fjht4r8m1212ggu4d3ral;3.675;anonymous;NA
2023-8-15 12:37:7.209;6;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseover;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefineddiv < div < div < body < html;undefined <  <  < example < ;body;example;1467;4;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=5guf6fjht4r8m1212ggu4d3ral;3.675;anonymous;NA
2023-8-15 12:37:7.216;6;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseout;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefinedspan < div < div < div < div < div < div < body < html;undefined <  <  <  <  <  <  < example < ;body;example;1496;26;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=5guf6fjht4r8m1212ggu4d3ral;3.682;anonymous;NA
2023-8-15 12:37:7.216;6;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseover;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefinedspan < div < div < div < div < div < div < body < html;undefined <  <  <  <  <  <  < example < ;body;example;1496;26;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=5guf6fjht4r8m1212ggu4d3ral;3.682;anonymous;NA
2023-8-15 12:37:7.224;6;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseout;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefineddiv < div < div < div < div < div < body < html;undefined <  <  <  <  <  < example < ;body;example;1518;37;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=5guf6fjht4r8m1212ggu4d3ral;3.69;anonymous;NA
2023-8-15 12:37:7.224;6;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseover;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefineddiv < div < div < div < div < div < body < html;undefined <  <  <  <  <  < example < ;body;example;1518;37;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=5guf6fjht4r8m1212ggu4d3ral;3.69;anonymous;NA
2023-8-15 12:37:7.336;6;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseout;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefineddiv < div < div < div < div < div < body < html;undefined <  <  <  <  <  < example < ;body;example;1510;47;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=5guf6fjht4r8m1212ggu4d3ral;3.802;anonymous;NA
2023-8-15 12:37:7.337;6;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseover;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefineddiv < div < div < div < div < div < body < html;undefined <  <  <  <  <  < example < ;body;example;1510;47;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=5guf6fjht4r8m1212ggu4d3ral;3.803;anonymous;NA
2023-8-15 12:37:7.360;6;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseout;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefineddiv < div < div < div < div < div < body < html;undefined <  <  <  <  <  < example < ;body;example;1473;72;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=5guf6fjht4r8m1212ggu4d3ral;3.826;anonymous;NA
2023-8-15 12:37:7.361;6;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseover;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefineddiv < div < div < div < div < div < body < html;undefined <  <  <  <  <  < example < ;body;example;1473;72;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=5guf6fjht4r8m1212ggu4d3ral;3.827;anonymous;NA
2023-8-15 12:37:7.369;6;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseout;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefineddiv < div < div < div < div < body < html;undefined <  <  <  <  < example < ;body;example;1462;76;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=5guf6fjht4r8m1212ggu4d3ral;3.835;anonymous;NA
2023-8-15 12:37:7.369;6;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseover;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefineddiv < div < div < div < div < body < html;undefined <  <  <  <  < example < ;body;example;1462;76;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=5guf6fjht4r8m1212ggu4d3ral;3.835;anonymous;NA
2023-8-15 12:37:7.399;6;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseout;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefineddiv < div < div < div < div < div < body < html;undefined <  <  <  <  <  < example < ;body;example;1418;73;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=5guf6fjht4r8m1212ggu4d3ral;3.865;anonymous;NA
2023-8-15 12:37:7.399;6;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseover;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefineddiv < div < div < div < div < div < body < html;undefined <  <  <  <  <  < example < ;body;example;1418;73;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=5guf6fjht4r8m1212ggu4d3ral;3.865;anonymous;NA
2023-8-15 12:37:7.408;6;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseout;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefinedspan < div < div < div < div < div < div < body < html;undefined <  <  <  <  <  <  < example < ;body;example;1400;66;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=5guf6fjht4r8m1212ggu4d3ral;3.874;anonymous;NA
2023-8-15 12:37:7.409;6;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseover;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefinedspan < div < div < div < div < div < div < body < html;undefined <  <  <  <  <  <  < example < ;body;example;1400;66;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=5guf6fjht4r8m1212ggu4d3ral;3.875;anonymous;NA
2023-8-15 12:37:7.425;6;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseout;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefinedimg < div < div < div < div < div < div < body < html;undefined <  <  <  <  <  <  < example < ;body;example;1366;49;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=5guf6fjht4r8m1212ggu4d3ral;3.891;anonymous;NA
