Timestamp;SessionID;DeviceID;Event;PointerID;PointerType;PointerHeight;PointerWidth;PointerPressure;IsPrimary;Key;Element;elementsFromPointName;elementsFromPointID;LastElementWithName;LastElementWithIdentity;Screen-x;Screen-y;SectionID;SessionDuration;Email;Framecount
2023-8-21 12:46:1.154;0;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;logging_started;null;null;null;null;null;null;null;null;null;null;null;null;null;null;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=q6rouuknql06vvd5nqhm4hmhpo;0.898;anonymous;NA
2023-8-21 12:46:1.154;0;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseover;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefineddiv < div < div < body < html;undefined <  <  < example < ;body;example;1878;4;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=q6rouuknql06vvd5nqhm4hmhpo;0.898;anonymous;NA
2023-8-21 12:46:1.528;0;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseout;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefineddiv < div < div < div < body < html;undefined <  <  <  < example < ;body;example;1766;8;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=q6rouuknql06vvd5nqhm4hmhpo;1.272;anonymous;NA
2023-8-21 12:46:1.529;0;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseover;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefineddiv < div < div < div < body < html;undefined <  <  <  < example < ;body;example;1766;8;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=q6rouuknql06vvd5nqhm4hmhpo;1.273;anonymous;NA
2023-8-21 12:46:1.530;0;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseout;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefined;undefined;;;1777;-6;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=q6rouuknql06vvd5nqhm4hmhpo;1.274;anonymous;NA
2023-8-21 12:46:1.667;0;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseover;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefineddiv < div < div < body < html;undefined <  <  < example < ;body;example;1320;4;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=q6rouuknql06vvd5nqhm4hmhpo;1.411;anonymous;NA
2023-8-21 12:46:1.675;0;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseout;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefineddiv < div < div < div < body < html;undefined <  <  <  < example < ;body;example;1215;12;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=q6rouuknql06vvd5nqhm4hmhpo;1.419;anonymous;NA
2023-8-21 12:46:1.677;0;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseover;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefineddiv < div < div < div < body < html;undefined <  <  <  < example < ;body;example;1215;12;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=q6rouuknql06vvd5nqhm4hmhpo;1.421;anonymous;NA
2023-8-21 12:46:1.692;0;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseout;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefineddiv < div < div < body < html;undefined <  <  < example < ;body;example;968;15;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=q6rouuknql06vvd5nqhm4hmhpo;1.436;anonymous;NA
2023-8-21 12:46:1.693;0;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseover;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefineddiv < div < div < body < html;undefined <  <  < example < ;body;example;968;15;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=q6rouuknql06vvd5nqhm4hmhpo;1.437;anonymous;NA
2023-8-21 12:46:1.700;0;e8f2cb0c-2ece-4a68-8a5d-2ca131394b93;mouseout;undefined;undefined;undefined;undefined;undefined;undefined;null;;undefinedspan < div < div < div < div < body < html;undefined <  <  <  <  < example < ;body;example;840;18;http://localhost:63342/resqplus-dischargeimporter/discharge-importer/src/discharge-importer-form.html?_ijt=q6rouuknql06vvd5nqhm4hmhpo;1.444;anonymous;NA
